55020500;Sozialbank Mainz a Rhein;09
55020600;Westdeutsche Immobilien Bank Mainz a Rhein;08
55020700;Süd-West-Kreditbank Finanzierung Bingen am Rhein;16
55030500;Heller Bank Mainz a Rhein;09
55040022;Commerzbank Mainz a Rhein;13
55050000;LRP Landesbank Rheinland-Pfalz -Girozentrale- Mainz a Rhein;59
55050120;Sparkasse Mainz Mainz a Rhein;00
55051260;Kreissparkasse Alzey;00
55060321;Volksbank Mainz-Finthen Mainz a Rhein;32
55060417;VR-Bank Mainz Mainz a Rhein;32
55060611;Genobank Mainz Mainz a Rhein;32
55060708;Raiffeisen-Volksbank Mainz a Rhein;32
55060831;Deutsche Apotheker- und Ärztebank Mainz a Rhein;14
55061303;Budenheimer Volksbank Budenheim b Mainz;32
55061507;Raiffeisenbank Heidesheim am Rhein;32
55061622;Spar- und Kreditbank Mainz-Kostheim;32
55061907;Volksbank Rhein-Selz Nierstein;32
55070024;Deutsche Bank Privat und Geschäftskunden Mainz a Rhein;63
55070040;Deutsche Bank Mainz a Rhein;63
55080065;Dresdner Bank Mainz a Rhein;76
55090500;Sparda-Bank Südwest Mainz a Rhein;90
55091200;Volksbank Alzey;06
55150098;Clearingkonto LRP-SI Mainz a Rhein;09
55160195;Pax-Bank Mainz a Rhein;06
55190000;Mainzer Volksbank Mainz a Rhein;00
55190028;Mainzer Volksbank Bingen am Rhein;00
55190050;Mainzer Volksbank Oppenheim;00
55190064;Mainzer Volksbank Hochheim am Main;00
55190065;Mainzer Volksbank Ingelheim am Rhein;00
55190068;Mainzer Volksbank Nieder-Olm;00
55190088;Mainzer Volksbank Sprendlingen, Rheinhess;00
55190094;Mainzer Volksbank Saulheim;00
55261418;VR Bank Rhein-Nahe Ingelheim am Rhein;32
55340041;Commerzbank Worms;13
55350010;Sparkasse Worms;03
55360784;Volksbank Rheindürkheim Worms;32
55361202;Raiffeisenbank Alsheim-Gimbsheim Alsheim, Rheinhess;32
55361313;Raiffeisenbank Gundersheim, Rheinhess;32
55362071;Volksbank Bechtheim Bechtheim, Rheinhess;32
55390000;Volksbank Worms-Wonnegau;06
56020086;Bayer Hypo- und Vereinsbank Bad Kreuznach;99
56050180;Sparkasse Rhein-Nahe Bad Kreuznach;00
56051790;Kreissparkasse Rhein-Hunsrück Simmern, Hunsrück;00
56061151;Raiffeisenbank Kastellaun;38
56061472;Volksbank Hunsrück Simmern, Hunsrück;38
56061974;Volksbank Nahetal Stromberg, Hunsrück;38
56062227;Volksbank Rheinböllen;40
56062577;Vereinigte Raiffeisenkassen Weinsheim, Kr Bad Kreuznach;38
56070024;Deutsche Bank Privat und Geschäftskunden Bad Kreuznach;63
56070040;Deutsche Bank Bad Kreuznach;63
56090000;Kreuznacher Volksbank Bad Kreuznach;06
56240050;Commerzbank Idar-Oberstein;13
56250030;Kreissparkasse Birkenfeld Idar-Oberstein;07
56261073;Volksbank Kirn-Sobernheim Kirn, Nahe;38
56261657;Volksbank-Raiffeisenbank Naheland Hoppstädten-Weiersbach;38
56261735;Raiffeisenbank Nahe Fischbach b Idar-Oberstein;38
56270024;Deutsche Bank Privat und Geschäftskunden Idar-Oberstein;63
56270044;Deutsche Bank Idar-Oberstein;63
56290000;Volksbank-Raiffeisenbank Naheland Idar-Oberstein;06
57000000;Bundesbank Koblenz am Rhein;09
57010111;SEB Koblenz am Rhein;13
57020086;Bayer Hypo- und Vereinsbank Koblenz am Rhein;99
57020301;MKB Mittelrheinische Bank Koblenz am Rhein;09
57020500;Oyak Anker Bank Koblenz am Rhein;09
57020600;Debeka Bausparkasse Koblenz am Rhein;09
57040044;Commerzbank Koblenz am Rhein;13
57050120;Sparkasse Koblenz Koblenz am Rhein;00
57051001;Kreissparkasse Westerwald Montabaur;00
57051870;Kreissparkasse Cochem-Zell;00
57060000;Westdeutsche Genossenschafts-Zentralbank Koblenz am Rhein;44
57060354;Volksbank Koblenz Mittelrhein Koblenz am Rhein;64
57060612;Deutsche Apotheker- und Ärztebank Koblenz am Rhein;14
57061225;Bacharacher Volksbank;38
57062675;Raiffeisenbank Niederwallmenach;38
57062815;Raiffeisenbank Lahnstein;32
57063478;Volksbank Vallendar-Niederwerth;38
57063871;Raiffeisenbank Staudt;38
57064221;Volksbank Mülheim-Kärlich;38
57069067;Raiffeisenbank Lutzerather Höhe;38
57069081;Raiffeisenbank Moselkrampen Ernst b Cochem;38
57069126;Raiffeisenbank Koblenz-Horchheim Koblenz am Rhein;38
57069141;Raiffeisenbank Kaifenheim;38
57069144;Raiffeisenbank Kaisersesch;38
57069154;Raiffeisenbank Kelberg;38
57069238;Raiffeisenbank Asbach-Neustadt Neustadt (Wied);38
57069246;Raiffeisenbank Rhens-Spay Spay, Rhein;09
57069257;Raiffeisenbank Untermosel Treis-Karden;38
57069315;Raiffeisenbank Straßenhaus Straßenhaus, Westerw;38
57069361;Raiffeisenbank Welling Welling b Mayen;38
57069362;Raiffeisenbank Wershofen;38
57069371;Raiffeisenbank Winningen Winningen, Mosel;37
57069372;Wirgeser Bank;38
57069502;Raiffeisenbank Niederbrombach;38
57069526;Raiffeisenbank Idarwald Rhaunen, Hunsrück;38
57069617;Raiffeisenbank Alftal Bausendorf;38
57069632;Raiffeisenbank Bleialf;38
57069727;Raiffeisenbank Irrel;38
57069806;Raiffeisenbank Haardtkopf Hunsrück-Mosel Morbach, Hunsrück;38
57069820;Raiffeisenbank Neumagen-Dhron;38
57069858;Raiffeisenbank Pronsfeld-Waxweiler Gs;38
57069898;Raiffeisenkasse Strohn;38
57070024;Deutsche Bank Privat und Geschäftskunden Koblenz am Rhein;63
57070045;Deutsche Bank Koblenz am Rhein;63
57080070;Dresdner Bank Koblenz am Rhein;76
57090000;VBM Volksbank Mittelrhein Koblenz am Rhein;09
57090900;PSD Bank Koblenz Koblenz am Rhein;91
57091000;Volksbank Montabaur-Höhr-Grenzhausen;06
57091100;Volksbank Höhr-Grenzhausen -alt-;06
57091500;Volksbank Boppard Boppard, Rhein;38
57091900;Volksbank Diez-Nastätten;06
57092400;Kauber Volksbank;06
57092800;Volksbank Rhein-Lahn Diez;06
57263015;Raiffeisenbank Unterwesterwald Arzbach, Westerw;38
57292000;Volksbank Westerwald Ransbach-Baumbach;06
57351030;Kreissparkasse Altenkirchen Altenkirchen (Westerwald);00
57361008;Raiffeisenbank 2000 Westerwald Altenkirchen (Westerwald);38
57361476;Volksbank Gebhardshain;38
57363243;Raiffeisenbank Niederfischbach;38
57391200;Volksbank Daaden;06
57391500;Volksbank Hamm, Sieg Hamm (Sieg);06
57391700;Volksbank Wissen Wissen, Sieg;06
57391800;Westerwald Bank Hachenburg;06
57450120;Sparkasse Neuwied;00
57451410;Stadtsparkasse Linz Linz a Rhein;00
57460117;Volks- und Raiffeisenbank Neuwied-Linz;38
57461400;Volksbank Linz Linz a Rhein;38
57461759;Raiffeisenbank Mittelrhein Weißenthurm, Rhein;09
57462272;Raiffeisenbank Pellenz Plaidt;38
57470024;Deutsche Bank Privat und Geschäftskunden Neuwied;63
57470047;Deutsche Bank Neuwied;63
57490000;VBM Volksbank Mittelrhein Neuwied;09
57650010;Kreissparkasse Mayen;00
57661253;Raiffeisenbank Kehrig b Mayen;38
57662263;Raiffeisenbank Maifeld-Pellenz Ochtendung;38
57690000;Volksbank Vulkaneifel Mayen;38
57751310;Kreissparkasse Ahrweiler Bad Neuenahr-Ahrweiler;00
57761591;Volksbank Rhein-Ahr Bad Neuenahr-Ahrweiler;09
57762265;Raiffeisenbank Grafschaft-Wachtberg Grafschaft b Bad Neuenahr-Ah;38
57791800;VBM Volksbank Mittelrhein Sinzig, Rhein;09
58500000;Bundesbank Trier;09
58510111;SEB Trier;13
58520086;Bayer Hypo- und Vereinsbank Trier;99
58540035;Commerzbank Trier;13
58550130;Sparkasse Trier;00
58560103;Volksbank Trier;38
58560294;Pax-Bank Trier;06
58560958;Raiffeisenbank Trier;38
58561250;Volksbank Hermeskeil;38
58561594;Raiffeisenbank Schweich Schweich, Mosel;38
58561626;Volksbank Saarburg Saarburg, Saar;38
58561771;Raiffeisenbank Mehring-Leiwen;38
58563675;Raiffeisenbank Fell-Longuich;38
58563837;Raiffeisenbank Oberemmel Konz;38
58564788;Raiffeisenbank Hochwald Mandern b Hermeskeil;38
58570024;Deutsche Bank Privat und Geschäftskunden Trier;63
58570048;Deutsche Bank Trier;63
58580074;Dresdner Bank Trier;76
58590900;PSD Bank Trier;91
58650030;Kreissparkasse Bitburg-Prüm;00
58651240;Kreissparkasse Daun;00
58651670;Amtssparkasse Speicher Speicher, Eifel;00
58660101;Volksbank Bitburg;38
58661901;Raiffeisenbank Westeifel Arzfeld;38
58662653;Raiffeisenbank östl Südeifel Dudeldorf;38
58663628;Raiffeisenbank Biersdorf -alt- Biersdorf am See;38
58668818;Raiffeisenbank Neuerburg-Land Neuerburg, Eifel;38
58691500;Volksbank Eifel Mitte Prüm;38
58751230;Kreissparkasse Bernkastel-Wittlich Bernkastel-Kues;00
58760954;Raiffeisenbank Bernkastel-Wittlich;38
58761343;Raiffeisenbank Zeller Land Briedel;38
58761475;Raiffeisenbank Enkirch;38
58761587;Raiffeisenbank Reil-Burg;38
58761760;Raiffeisenbank Zeltingen Zeltingen-Rachtig;38
58761853;Raiffeisenbank Kröv;38
58771224;Deutsche Bank Privat und Geschäftskunden Bernkastel-Kues;63
58771242;Deutsche Bank Bernkastel-Kues;63
58790000;Volksbank Traben-Trarbach;38
58790100;Vereinigte Volksbank Cochem;06
59000000;Bundesbank Saarbrücken;09
59010066;Postbank Saarbrücken;24
59010111;SEB Saarbrücken;13
59010300;Deutsche Verkehrs-Bank Saarbrücken;10
59010400;Saarl Investitionskreditbank Saarbrücken;32
5902011-20120;Bayer Hypo- und Vereinsbank Saarbrücken;99
59020700;Hanseatic Bank Saarbrücken;09
59021000;DFH Eigenheimbank Saarbrücken;09
59040000;Commerzbank Saarbrücken;13
59050000;Landesbank Saar Saarbrücken;27
59050101;Sparkasse Saarbrücken;00
59051090;Stadtsparkasse Völklingen;21
59052020;SKG Bank Saarbrücken;00
59070000;Deutsche Bank Saarbrücken;63
59070070;Deutsche Bank Saar Saarbrücken;63
59080090;Dresdner Bank Saarbrücken;76
59090500;Sparda-Bank Saarbrücken -alt-;83
59090626;Deutsche Apotheker- und Ärztebank Saarbrücken;14
59090900;PSD Bank RheinNeckarSaar Saarbrücken;91
59091000;Volksbank Völklingen-Warndt;06
59091500;Volksbank Sulzbachtal Sulzbach, Saar;06
59092000;Volksbank Dudweiler Saarbrücken;06
59099330;Volksbank Nonnweiler;09
59099470;Theleyer Volksbank Tholey;06
59099480;Volksbank Urexweiler-Marpingen;09
59099530;Raiffeisenkasse Wiesbach Eppelborn;09
59099550;Volksbank Nahe-Schaumberg Nohfelden;06
59190000;Bank 1 Saar Saarbrücken;06
59190100;VVBS Ver. Volksbanken Saarbrücken-St Ingbert;06
59190200;Volksbank Saar-West Saarlouis;06
59251020;Kreissparkasse St. Wendel St. Wendel, Saar;00
59252046;Sparkasse Neunkirchen Neunkirchen, Saar;07
59290100;Volksbank Neunkirchen Neunkirchen, Saar;06
59291000;St. Wendeler Volksbank St. Wendel, Saar;06
59291200;Volksbank Saarpfalz Bexbach;06
59291300;Volksbank Spiesen-Elversberg;09
59291400;Volksbank Heiligenwald Schiffweiler;06
59292400;Eppelborner Volksbank;06
59300000;Bundesbank Saarlouis;09
59320087;Bayer Hypo- und Vereinsbank Saarlouis;99
59350110;Kreissparkasse Saarlouis;00
59351040;Sparkasse Merzig-Wadern;00
59390100;Volksbank Saarlouis;06
59391100;Volksbank Untere Saar Mettlach;06
59391200;Volksbank Überherrn;06
59391800;Volksbank Wadgassen;06
59392000;Volksbank Dillingen-Saarwellingen Dillingen, Saar;06
59392200;Volksbank Losheim Losheim am See;06
59392400;Volksbank Beckingen;06
59393000;Lebacher Volksbank;09
59394200;Volksbank Schmelz-Hüttersdorf Schmelz, Saar;06
59450010;Kreissparkasse Saarpfalz Homburg, Saar;00
59491000;Volksbank Homburg Homburg, Saar;09
59491114;VR Bank Saarpfalz Homburg, Saar;09
59491200;Volksbank Blieskastel;06
59491300;VR Bank Saarpfalz Mandelbachtal;06
60000000;Bundesbank Stuttgart;09
60010070;Postbank Stuttgart;24
60010111;SEB Stuttgart;13
60010300;Deutsche Verkehrs-Bank Stuttgart;10
60010424;Aareal Bank Stuttgart;09
60010500;Württembergische Hypothekenbank Stuttgart;09
60010600;Nationalbank von Griechenland Fil Stuttgart;09
60010700;Landeskreditbank Baden-Württemberg Förderbank Stuttgart;09
60020030;Baden-Württembergische Bank Stuttgart;65
60020100;Schwäbische Bank Stuttgart;09
60020290;Bayer Hypo- und Vereinsbank Stuttgart;99
60020300;VON ESSEN Bankgesellschaft Stuttgart;09
60020400;WKV Bank Stuttgart;09
60020700;Hanseatic Bank Stuttgart;09
60020800;CBG Germany Fil Stuttgart;06
60030000;DaimlerChrysler Bank Stuttgart;09
60030100;Bankhaus Bauer Stuttgart;10
60030200;Bankhaus Ellwanger & Geiger Stuttgart;10
60030400;HSBC Trinkaus & Burkhardt Stuttgart;56
60030600;CreditPlus Bank Stuttgart;09
60030700;AKTIVBANK Pforzheim;09
60030900;Isbank Fil Stuttgart;06
60033000;Wüstenrot Bausparkasse Leonberg, Württ;09
60035810;IBM Deutschland Kreditbank Stuttgart;06
60040071;Commerzbank Stuttgart;13
60040088;Commerzbank Stuttgart;13
60040089;Commerzbank Stuttgart;13
60040090;Commerzbank Stuttgart;13
60050000;Landesbank Baden-Württemberg (ehem SüdwestLB) Stuttgart;09
60050101;Landesbank Baden-Württemberg (ehem Landesgiro) Stuttgart;01
60060000;DZ BANK Stuttgart;09
60060396;Untertürkheimer Volksbank Stuttgart;10
60060497;Volksbank Weilimdorf -alt- Stuttgart;10
60060606;Evangelische Kreditgenossenschaft Stuttgart;32
60060710;Mittelständische Kreditbank Stuttgart;09
60060893;VR Bank Stuttgart;10
60062775;Echterdinger Bank Leinfelden-Echterdingen;10
60062909;Volksbank Strohgäu Korntal-Münchingen;10
60069017;Raiffeisenbank Dellmensingen Erbach, Donau;10
60069065;Raiffeisenbank Steinhausen Steinhausen an der Rottum;10
60069066;Raiffeisenbank Niedere Alb Langenau, Württ;10
60069075;Raiffeisenbank Vellberg-Großaltdorf;10
60069105;Raiffeisenbank Fronhofen Fronreute;10
60069126;Raiffeisenbank Römerstein;10
60069147;Raiffeisenbank Sondelfingen Reutlingen;10
60069158;Raiffeisenbank Steinheim Steinheim am Albuch;10
60069206;Raiffeisenbank Aidlingen, Württ;10
60069211;Volksbank Obersulm-Affaltrach;10
60069224;Genossenschaftsbank Weil im Schönbuch;10
60069239;Bopfinger Bank Sechta-Ries Bopfingen;10
60069242;Raiffeisenbank Gruibingen;10
60069245;Raiffeisenbank Oberes Bühlertal Bühlertann;10
60069251;Raiffeisenbank Donau-Iller Erbach, Donau;10
60069267;Raiffeisenbank Oggelshausen;10
60069280;Raiffeisenbank Pfedelbach;10
60069302;Raiffeisenbank Erlenmoos;10
60069303;Raiffeisenbank Bad Schussenried;10
60069305;Raiffeisenbank Härtsfeld -alt- Aalen, Württ;10
60069308;Raiffeisenbank Ingoldingen;10
60069315;Volksbank Freiberg und Umgebung Mundelsheim;10
60069317;Raiffeisenbank Essingen -alt- Essingen, Württ;10
60069325;Hegnacher Bank -Raiffeisen- Waiblingen, Rems;10
60069336;Raiffeisenbank Maitis Göppingen;10
60069343;Raiffeisenbank Rißtal Laupheim;10
60069346;Raiffeisenbank Ehingen (Donau);10
60069350;Raiffeisenbank Reute-Gaisbeuren Bad Waldsee;10
60069355;Ehninger Bank Ehningen, Kr Böblingen;10
60069357;Raiffeisenbank Rottal Burgrieden;10
60069371;Raiffbk Neukirch Ndl d Volksbank Tettnang Neukirch b Tettnang;10
60069378;Volksbank Dettenhausen Dettenhausen, Württ;10
60069383;Raiffeisenbank Dewangen -alt- Aalen, Württ;10
60069387;Dettinger Bank Dettingen an der Erms;10
60069417;Kirchheimer Bank Kirchheim am Neckar;10
60069419;Uhlbacher Bank Stuttgart;10
60069420;Raiffeisenbank Mittelbiberach;10
60069431;Raiffeisenbank Oberessendorf Eberhardzell;10
60069442;Raiffeisenbank Frankenhardt-Stimpfach;10
60069446;Raiffeisenbank Adelmannsfelden;10
60069455;Raiffeisenbank Vordersteinenberg Alfdorf;10
60069457;Raiffeisenbank Ottenbach Ottenbach, Württ;10
60069461;Raiffeisenbank Reinstetten Ochsenhausen;10
60069462;Winterbacher Bank Winterbach b Schorndorf;10
60069465;Raiffeisenbank Unterhausen-Honau Lichtenstein, Württ;10
60069476;Raiffeisenbank Dettingen Gerstetten, Württ;10
60069485;Raiffeisenbank Oberer Wald Simmersfeld;10
60069504;Raiffeisenbank Unterstadion-Hundersingen;10
60069505;Volksbank Murgtal Baiersbr-Klosterreichenbach Baiersbronn;10
60069510;Raiffeisenbank Dürnach-Rottumtal Steinhausen an der Rottum;10
60069511;Genossenschaftsbank Honhardt Frankenhardt;10
60069516;Plattenhardter Bank Filderstadt;10
60069517;Scharnhauser Bank Ostfildern;10
60069518;Raiffeisenbank Unlingen;10
60069520;Raiffeisenbank Obermarchtal;10
60069527;Raiffeisenbank Brenztal Niederstotzingen;10
60069530;Neuensteiner-Michelbacher Bank -Raiffeisen- Neuenstein, Württ;10
60069532;Raiffeisenbank Dörzbach;10
60069534;Raiffeisenbank Hohenstein Hohenstein, Württ;10
60069538;Löchgauer Bank;10
60069544;Raiffeisenbank Westhausen Westhausen, Württ;10
60069545;Nufringer Bank -Raiffeisen- Nufringen;10
60069549;Walheimer Bank Walheim, Württ;10
60069551;Volksbank Ellhofen Ellhofen, Württ;10
60069553;Raiffeisenbank Aichhalden-Hardt-Sulgen Hardt b Schramberg;10
60069554;Raiffeisenbank Langenenslingen;10
60069556;Volksbank Strohgäu Gerlingen, Württ;10
60069557;Raiffeisenbank Gomadingen;10
60069564;Raiffeisenbank Vordere Alb Hülben;10
60069566;Raiffeisenbank Jagstzell;10
60069593;Raiffeisenbank Oberes Schlichemtal Schömberg b Balingen;10
60069595;Raiffeisenbank Schrozberg-Rot am See;10
60069612;Enztalbank (ehem Raiffeisenbank Roßwag) Vaihingen an der Enz;10
60069624;Raiffeisenbank Gussenstadt Gerstetten, Württ;10
60069628;Raiffeisenbank Dietenheim, Iller;10
60069639;Raiffeisenbank Ingersheim Ingersheim, Württ;10
60069647;Ebhauser Bank -Raiffeisenbank- Ebhausen;10
60069648;Raiffeisenbank Ummendorf Ummendorf, Kr Biberach;10
60069661;Raiffeisenbank Blitzenreute Fronreute;10
60069667;Raiffeisenbank Oberer Neckar Epfendorf;10
60069668;Königsbronner Bank Königsbronn, Württ;10
60069669;Erligheimer Bank;10
60069670;Raiffeisenbank Hochsträß Pappelau Blaubeuren;10
60069671;Raiffeisenbank Argenbühl;10
60069673;Abtsgmünder Bank -Raiffeisen-;10
60069680;Raiffeisenbank Bretzfeld;10
60069685;Raiffeisenbank Wangen, Kr Göppingen;10
60069687;Raiffeisenbank Pfahlheim Ellwangen (Jagst);10
60069692;Raiffeisenbank Enzberg Mühlacker;10
60069695;Raiffeisenbank Wald-Hohenfels Wald, Hohenz;10
60069699;Raiffeisenbank Bergatreute;10
60069705;Raiffeisenbank Schlat;10
60069706;Raiffeisenbank Mehrstetten b Münsingen;10
60069710;Raiffeisenbank Gammesfeld Blaufelden;09
60069714;Raiffeisenbank Kocher-Jagst Ingelfingen;10
60069716;Raiffeisenbank Nattheim;10
60069724;Raiffeisenbank Heroldstatt;10
60069727;Raiffeisenbank Oberstenfeld;10
60069735;Volksbank Trochtelfingen Trochtelfingen, Hohenz;10
60069738;Volksbank Freiberg und Umgebung Freiberg am Neckar;10
60069739;Volksbank in Stuttgart vorm Mühlhausener Bank;10
60069743;Raiffeisenbank Holzelfingen-Ohnastetten Lichtenstein, Württ;10
60069762;Raiffeisenbank Stäble-Gäu -alt- Neustetten, Württ;10
60069764;Volksbank Herrenberg-Rottenburg Jettingen, Württ;10
60069766;Volks- und Raiffeisenbank Boll Boll, Kr Göppingen;10
60069773;Raiffeisenbank Kreßberg;10
60069778;Raiffeisenbank Igersheim;10
60069780;Genossenschaftsbank Grabenstetten;10
60069795;Volksbank Freiberg und Umgebung Hessigheim;10
60069798;Raiffeisenbank Horb Horb am Neckar;10
60069807;Raiffeisenbank Neuler;10
60069817;Raiffeisenbank Mötzingen;10
60069821;Neckarwestheimer Bank -Raiffeisen-Volksbank-;10
60069823;Raiffeisenbank Röhlingen Ellwangen (Jagst);10
60069824;Volksbank Alb-Lauchert Gammertingen;10
60069825;Raiffeisenbank Mittelstadt Reutlingen;10
60069832;Raiffeisenbank Urbach Urbach, Rems;10
60069835;Stettener Bank Leinfelden-Echterdingen;10
60069842;Darmsheimer Bank Sindelfingen;10
60069851;Raiffeisenbank Taldorf Ravensburg, Württ;10
60069858;Enztalbank Vaihingen an der Enz;10
60069860;Federseebank Bad Buchau;10
60069863;Gönninger Bank Reutlingen;10
60069876;Raiffeisenbank Oberes Gäu Ergenzingen Rottenburg am Neckar;10
60069892;Hedelfinger Bank Stuttgart;10
60069896;Volksbank Freiberg und Umgebung Pleidelsheim;10
60069904;VR-Bank Alb Sonnenbühl;10
60069905;Volksbank Remseck Remseck am Neckar;10
60069911;Raiffeisenbank Erlenbach, Kr Heilbronn;10
60069921;Raiffeisenbank Würtingen-Bleichstetten St. Johann, Württ;10
60069926;Volksbank Glatten-Wittendorf;10
60069927;Berkheimer Bank Esslingen am Neckar;10
60069931;Raiffeisenbank Berghülen;10
60069944;Raiffeisenbank Rommelsbach-Sickenhausen Reutlingen;10
60069946;Empfinger Bank Empfingen;10
60069948;Raiffeisenbank Bolheim Herbrechtingen;10
60069950;Raiffeisenbank Tüngental Schwäbisch Hall;10
60069954;Raiffeisenbank Tannhausen b Ellwangen;10
60069971;Raiffeisenbank Oberdischingen-Donaurieden;10
60069972;Raiffeisenbank Sechta-Ries Unterschneidheim;10
60069976;Raiffeisenbank Böllingertal Heilbronn, Neckar;10
60069978;Raiffeisenbank Engstingen-Kohlstetten;10
60069980;Raiffeisenbank Maselheim-Äpfingen;10
60069984;Raiffeisenbank Durlangen;10
60070024;Deutsche Bank Privat und Geschäftskunden Stuttgart;63
60070070;Deutsche Bank Stuttgart;63
60070989;Eurohypo Ndl DB Stuttgart;63
60080000;Dresdner Bank Stuttgart;76
60080044;Dresdner Bank Zw 44 Stuttgart;76
60089450;Dresdner Bank ITGK Stuttgart;09
60090100;Volksbank in Stuttgart vorm Stuttgarter Bank;89
60090300;Volksbank Zuffenhausen m Zndl Stammheimer VB Stuttgart;10
60090400;Volksbank in Stuttgart vorm Cannstatter VB;10
60090500;Württ. Handelsbank -Volksbank- alt Stuttgart;10
60090609;Deutsche Apotheker- und Ärztebank Stuttgart;14
60090700;Südwestbank Stuttgart;10
60090800;Sparda-Bank Baden-Württemberg Stuttgart;87
60090900;PSD Bank RheinNeckarSaar Stuttgart;91
60120050;Bayer Hypo- und Vereinsbank Ndl 434 Stgt Aschheim;70
60120200;ING BHF-BANK Stuttgart;60
60120500;Sozialbank Stuttgart;09
60130100;SG BANK Stuttgart;00
60200000;Bundesbank eh Waiblingen Stuttgart;09
60220030;Baden-Württembergische Bank Waiblingen, Rems;65
60241074;Commerzbank Backnang;13
60250010;Kreissparkasse Waiblingen Waiblingen, Rems;01
60250184;Landesbank Baden-Württemberg (ehem Landesgiro) Waiblingen, Rems;01
60261219;Raiffeisenbank im Schwäbischen Wald Murrhardt;10
60261329;Fellbacher Bank, Schmidener Bk u Oeffinger Bk Fellbach, Württ;10
60261622;VR-Bank Weinstadt;10
60261818;Raiffeisenbank Weissacher Tal Allmersbach im Tal;10
60262063;Korber Bank Korb, Remstal;10
60262693;Kerner Volksbank Kernen im Remstal;10
60270024;Deutsche Bank Privat und Geschäftskunden Waiblingen, Rems;63
60270073;Deutsche Bank Waiblingen, Rems;63
60290110;Volksbank Waiblingen Waiblingen, Rems;10
60291120;Volksbank Backnang;10
60291210;Volksbank Raiffeisenbank Murr-Lauter Murrhardt;10
60291410;Volksbank Schorndorf Schorndorf, Württ;10
60291510;Volksbank Winnenden Winnenden, Württ;10
60300000;Bundesbank eh Sindelfingen Stuttgart;09
60320030;Baden-Württembergische Bank Sindelfingen;65
60320291;Bayer Hypo- und Vereinsbank Böblingen;99
60340071;Commerzbank Sindelfingen;13
60350130;Kreissparkasse Böblingen;01
60361829;Vereinigte Volksbank Weil der Stadt;10
60361923;Raiffeisenbank Weissach, Württ;10
60362452;Volksbank Rutesheim -Raiffeisen-;10
60362804;Volksbank Schönbuch Schönaich, Württ;10
60362998;Renninger Volksbank Renningen;10
60380002;Dresdner Bank Böblingen;76
60390000;Vereinigte Volksbank Sindelfingen;10
60390300;Volksbank Region Leonberg Leonberg, Württ;10
60391140;Volksbank Leonberg, Württ;10
60391310;Volksbank Herrenberg-Rottenburg Herrenberg im Gäu;10
60391420;Volksbank Magstadt;10
60400000;Bundesbank eh Ludwigsburg Stuttgart;09
60410600;Wüstenrot Hypothekenbank Ludwigsburg, Württ;09
60420000;Wüstenrot Bank Ludwigsburg, Württ;06
60420186;Bayer Hypo- und Vereinsbank Ludwigsburg, Württ;99
60422000;Salamander-Bund Kornwestheim;09
60430060;Baden-Württembergische Bank Ludwigsburg, Württ;65
60431061;Baden-Württembergische Bank Bietigheim-Bissingen;65
60440073;Commerzbank Ludwigsburg, Württ;13
60450050;Kreissparkasse Ludwigsburg Ludwigsburg, Württ;01
60450193;Landesbank Baden-Württemberg (ehem Landesgiro) Ludwigsburg, Württ;01
60460142;Volksbank Freiberg und Umgebung Ludwigsburg, Württ;10
60461809;Volksbank Markgröningen;10
60462808;Volksbank Asperg-Möglingen-Tamm Möglingen, Kr Ludwigsburg;10
60470024;Deutsche Bank Privat und Geschäftskunden Ludwigsburg, Württ;63
60470082;Deutsche Bank Ludwigsburg, Württ;63
60480008;Dresdner Bank Ludwigsburg, Württ;76
60490150;Volksbank Ludwigsburg Ludwigsburg, Württ;10
60491430;Volksbank Besigheim-Bönnigheim;10
60651070;Kreissparkasse Calw;01
60661369;Raiffeisenbank Birkenfeld, Württ;10
60661906;Raiffeisenbank Wimsheim-Mönsheim;10
60663084;Raiffeisenbank Calw Neubulach;10
60691440;Volksbank Maulbronn-Oberderdingen;10
61020030;Baden-Württembergische Bank Göppingen;65
61030000;Bankhaus Gebr. Martin Göppingen;09
61040014;Commerzbank Göppingen;13
61050000;Kreissparkasse Göppingen;01
61050181;Landesbank Baden-Württemberg (ehem Landesgiro) Göppingen;01
61060500;Volksbank Göppingen;10
61070024;Deutsche Bank Privat und Geschäftskunden Göppingen;63
61070078;Deutsche Bank Göppingen;63
61080006;Dresdner Bank Göppingen;76
61091200;Volksbank-Raiffeisenbank Deggingen;10
61091400;Volksbank Ebersbach Ebersbach an der Fils;10
61100000;Bundesbank eh Esslingen Stuttgart;09
61120030;Baden-Württembergische Bank Esslingen am Neckar;65
61120286;Bayer Hypo- und Vereinsbank Esslingen am Neckar;99
61140071;Commerzbank Esslingen am Neckar;13
61150020;Kreissparkasse Esslingen-Nürtingen Esslingen am Neckar;01
61150185;Landesbank Baden-Württemberg (ehem Landesgiro) Esslingen am Neckar;01
61160172;Esslinger Bank Esslingen am Neckar;10
61161696;Volksbank Filder Neuhausen auf den Fildern;10
61170024;Deutsche Bank Privat und Geschäftskunden Esslingen am Neckar;63
61170076;Deutsche Bank Esslingen am Neckar;63
61180004;Dresdner Bank Esslingen am Neckar;76
61190110;Volksbank Esslingen Esslingen am Neckar;10
61191310;Volksbank Plochingen;10
61220030;Baden-Württembergische Bank Nürtingen;65
61260935;Raiffeisenbank Raidwangen Nürtingen;10
